"Dates","Open","High","Low","Close","Volume","Adjusted","daily.returns","year","Dividend","div_yield","div_yield_percentage","sd_returns","volatility","volatility_avg"
2000-01-27,0.971539974212646,1.00892901420593,0.955357015132904,0.982142984867096,340144000,0.829395294189453,-0.001701532378795,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-01-28,0.965960025787354,0.989955008029938,0.898437976837158,0.90736597776413,423348800,0.766248047351837,-0.0761365791489975,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-01-31,0.901786029338837,0.927455008029938,0.84375,0.926338970661163,701680000,0.78227037191391,0.0209099672700819,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-02-01,0.928570985794067,0.9375,0.892857015132904,0.895088970661163,318035200,0.75588047504425,-0.0337349512324799,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-02-02,0.899554014205933,0.911830008029938,0.866070985794067,0.882254004478455,464195200,0.745041728019714,-0.0143393188871807,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-02-03,0.895646989345551,0.930804014205933,0.895088970661163,0.922433018684387,475193600,0.778971910476685,0.0455413225692123,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-02-04,0.928013026714325,0.982142984867096,0.925222992897034,0.964286029338837,425320000,0.814315557479858,0.0453724116620868,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-02-07,0.964286029338837,1.02008903026581,0.945870995521545,1.01841497421265,441067200,0.860026240348816,0.056133702269775,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-02-08,1.01785695552826,1.03682994842529,0.993304014205933,1.02567005157471,408643200,0.866152882575989,0.00712389109132028,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-02-09,1.01897299289703,1.04575896263123,1.00390601158142,1.00557994842529,299364800,0.849187254905701,-0.019587296244606,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-02-10,1.00781297683716,1.01674103736877,0.982142984867096,1.01339304447174,302982400,0.855785489082336,0.00776974129076735,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-02-11,1.01450896263123,1.01897299289703,0.966517984867096,0.970982015132904,212251200,0.819970309734344,-0.0418505234175399,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-02-14,0.976004004478455,1.03459799289703,0.96986597776413,1.03403997421265,367539200,0.873221218585968,0.0649424583534757,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-02-15,1.02901804447174,1.07087099552155,1.02846002578735,1.0625,485744000,0.897254824638367,0.0275231388506272,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-02-16,1.05133903026581,1.05468797683716,1.00111603736877,1.01897299289703,378246400,0.86049747467041,-0.0409665949204389,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-02-17,1.02846002578735,1.03125,1.01004505157471,1.02567005157471,289497600,0.866152882575989,0.00657236131316208,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-02-18,1.02343797683716,1.03013396263123,0.989955008029938,0.993304014205933,233441600,0.838820517063141,-0.031555993390938,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-02-22,0.98325902223587,1.04408502578735,0.952566981315613,1.01618301868439,422296000,0.858141660690308,0.0230332346907351,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-02-23,1.01102101802826,1.0625,0.991070985794067,1.03794598579407,473099200,0.876519739627838,0.0214163853454823,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-02-24,1.04743301868439,1.06361603736877,0.997767984867096,1.02859902381897,376432000,0.868626415729523,-0.00900524892723287,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-02-25,1.02511203289032,1.04464304447174,0.98325902223587,0.98549097776413,249144000,0.832222700119019,-0.0419094759537969,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-02-28,0.98325902223587,1.02678596973419,0.96763402223587,1.01116096973419,328328000,0.853900372982025,0.0260479218473435,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-02-29,1.01395094394684,1.046875,1.0050220489502,1.02343797683716,368961600,0.864268004894257,0.0121414962310042,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-03-01,1.05859398841858,1.17912900447845,1.05803596973419,1.16350400447845,1077003200,0.982550263404846,0.136858344923019,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-03-02,1.13392901420593,1.14229905605316,1.07756698131561,1.08928596973419,311259200,0.919875025749207,-0.0637883792909946,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-03-03,1.11495494842529,1.14495003223419,1.07142901420593,1.14285695552826,323366400,0.965114414691925,0.0491799098515331,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-03-06,1.125,1.15290200710297,1.11607098579407,1.12221002578735,210560000,0.947678327560425,-0.0180660664845516,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-03-07,1.12890601158142,1.13783502578735,1.08147299289703,1.09709799289703,273011200,0.926471948623657,-0.0223773022101642,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-03-08,1.09709799289703,1.10658502578735,1.05859398841858,1.08928596973419,271230400,0.919875025749207,-0.00712062478777586,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-03-09,1.07924103736877,1.11607098579407,1.05580401420593,1.09151804447174,276718400,0.921760082244873,0.00204911731130952,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-03-10,1.08649599552155,1.14229905605316,1.08035695552826,1.12276804447174,248606400,0.948149979114532,0.0286298519371926,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-03-13,1.09040200710297,1.12946403026581,1.06696403026581,1.0831470489502,303956800,0.914690911769867,-0.0352886740200974,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-03-14,1.08230996131897,1.109375,1.01785695552826,1.02008903026581,428579200,0.861439883708954,-0.0582174126269412,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-03-15,1.03236603736877,1.07366096973419,1.01897299289703,1.03794598579407,443609600,0.876519739627838,0.0175052912034612,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-03-16,1.04743301868439,1.08928596973419,1.02232098579407,1.08537900447845,378100800,0.916575729846954,0.0456989278185793,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-03-17,1.07254505157471,1.11607098579407,1.06807994842529,1.11607098579407,305043200,0.942493975162506,0.0282776626311847,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-03-20,1.10267901420593,1.12723195552826,1.09263396263123,1.09821403026581,204489600,0.927414655685425,-0.0159998385009125,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-03-21,1.09430801868439,1.22098195552826,1.08593797683716,1.20479905605316,524328000,1.01742303371429,0.0970530541861281,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-03-22,1.18554699420929,1.28906297683716,1.17466497421265,1.28738796710968,567996800,1.08716750144958,0.0685499466832868,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-03-23,1.26785695552826,1.34263396263123,1.25,1.26171898841858,562564800,1.06549060344696,-0.0199388058199197,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-03-24,1.27176296710968,1.28515601158142,1.20982098579407,1.23828101158142,446913600,1.04569745063782,-0.0185762258096274,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-03-27,1.22879505157471,1.29241096973419,1.22209799289703,1.24609398841858,279182400,1.05229544639587,0.00630953455967176,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-03-28,1.22544598579407,1.26785695552826,1.22432994842529,1.24218797683716,202966400,1.04899656772614,-0.00313460430571377,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-03-29,1.24442005157471,1.2449779510498,1.19489395618439,1.2137279510498,239836800,1.02496325969696,-0.022911206933284,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-03-30,1.1925220489502,1.2293529510498,1.1199779510498,1.12276804447174,414400000,0.948149979114532,-0.0749425820665899,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-03-31,1.13783502578735,1.22544598579407,1.125,1.21261203289032,404633600,1.02402055263519,0.0800200797136603,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-04-03,1.20982098579407,1.24553596973419,1.15569198131561,1.19028997421265,328563200,1.00517058372498,-0.0184082444114195,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-04-04,1.18415200710297,1.1875,1.04241096973419,1.13671898841858,660329600,0.959931194782257,-0.0450066680848115,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-04-05,1.12918496131897,1.18638396263123,1.10714304447174,1.16406297683716,457665600,0.983022689819336,0.0240551875152719,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-04-06,1.16629505157471,1.20089304447174,1.10044598579407,1.11774599552155,259627200,0.943908870220184,-0.0397890683212513,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-04-07,1.13616096973419,1.17745494842529,1.12053596973419,1.17633903026581,242435200,0.993388950824738,0.0524207064744822,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-04-10,1.17578101158142,1.18526804447174,1.11383903026581,1.11607098579407,212262400,0.942493975162506,-0.0512335669574123,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-04-11,1.10267901420593,1.11495494842529,1.05412900447845,1.06640601158142,541822400,0.90055376291275,-0.0444998345488845,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-04-12,1.0625,1.0625,0.93638402223587,0.975445985794067,941136000,0.823740184307098,-0.0852958674271396,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-04-13,0.995536029338837,1.07142901420593,0.96875,1.01618301868439,529827200,0.858141660690308,0.0417624691511316,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-04-14,0.976004004478455,1.05357098579407,0.973213970661163,0.99888402223587,667620800,0.843533098697662,-0.0170235047530249,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-04-17,0.977679014205933,1.10658502578735,0.973771989345551,1.10602700710297,409561600,0.934012413024902,0.107262687641425,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-04-18,1.10267901420593,1.13281297683716,1.06584799289703,1.13281297683716,390924800,0.956632494926453,0.0242181877677226,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-04-19,1.12667405605316,1.16294598579407,1.06919598579407,1.08147299289703,520150400,0.913277089595795,-0.0453207943322357,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-04-20,1.1043529510498,1.11383903026581,1.04520094394684,1.06138396263123,722120000,0.896312355995178,-0.0185756189916439,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-04-24,1.02678596973419,1.07589304447174,1.02455401420593,1.07589304447174,443620800,0.908565104007721,0.013669965207074,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-04-25,1.09040200710297,1.14955401420593,1.08984398841858,1.1456470489502,391641600,0.967470586299896,0.0648335862350551,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-04-26,1.13057994842529,1.14285695552826,1.07142901420593,1.0831470489502,366912000,0.914690911769867,-0.0545543237398214,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-04-27,1.04631698131561,1.13392901420593,1.04087603092194,1.13169598579407,326603200,0.955689311027527,0.0448221106182458,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-04-28,1.13504505157471,1.13839304447174,1.0831470489502,1.10770094394684,249580800,0.935425996780396,-0.021202727718781,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-05-01,1.11495494842529,1.11718797683716,1.08817005157471,1.10993301868439,226195200,0.937310874462128,0.00201505176080796,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-05-02,1.10044598579407,1.12723195552826,1.04910695552826,1.05245494842529,236432000,0.888772428035736,-0.0517851701783081,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-05-03,1.06194198131561,1.08258903026581,0.996652007102966,1.02734398841858,489798400,0.867566585540771,-0.023859415592359,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-05-04,1.02790200710297,1.02901804447174,0.987164974212646,0.988281011581421,399515200,0.834578990936279,-0.0380232690097199,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-05-05,0.989396989345551,1.02455401420593,0.988560020923615,1.01004505157471,284076800,0.852958083152771,0.0220221169265005,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-05-08,1.00083696842194,1.01506698131561,0.982142984867096,0.98325902223587,184900800,0.830337941646576,-0.0265196382053217,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-05-09,0.984933018684387,0.993304014205933,0.93638402223587,0.941406011581421,327140800,0.794994235038757,-0.0425656004246758,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-05-10,0.929129004478455,0.9375,0.881695985794067,0.886718988418579,535091200,0.748812139034271,-0.0580907945031877,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-05-11,0.90513402223587,0.930804014205933,0.883929014205933,0.917968988418579,499744000,0.775202095508575,0.0352422812730477,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-05-12,0.946429014205933,0.986607015132904,0.935406982898712,0.960937976837158,306913600,0.811488091945648,0.0468087582050059,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-05-15,0.964843988418579,0.964843988418579,0.893972992897034,0.901786029338837,678932800,0.761536002159119,-0.0615564676640369,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-05-16,0.933175027370453,0.973771989345551,0.917411029338837,0.943638026714325,440451200,0.79687887430191,0.0464101194894015,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-05-17,0.925222992897034,0.925781011581421,0.896205008029938,0.90513402223587,398092800,0.764363169670105,-0.0408037863973356,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-05-18,0.919642984867096,0.936941981315613,0.898437976837158,0.899554014205933,373777600,0.759651124477386,-0.00616484177244159,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-05-19,0.886161029338837,0.886161029338837,0.833705008029938,0.839286029338837,740667200,0.7087562084198,-0.0669976276191671,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-05-22,0.837054014205933,0.837054014205933,0.767857015132904,0.803013026714325,755507200,0.678124666213989,-0.0432188805204901,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-05-23,0.808036029338837,0.833705008029938,0.76450902223587,0.766183018684387,517585600,0.647022843360901,-0.0458647703146666,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-05-24,0.769531011581421,0.801338970661163,0.741070985794067,0.782923996448517,678462400,0.661159813404083,0.021849841820921,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-05-25,0.790179014205933,0.827287971973419,0.767857015132904,0.779156982898712,406750400,0.657978951931,-0.00481146773747199,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-05-26,0.785713970661163,0.802455008029938,0.761161029338837,0.771205008029938,181148800,0.651263535022736,-0.0102058699893705,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-05-30,0.78236597776413,0.786830008029938,0.729911029338837,0.781808018684387,713059200,0.660217344760895,0.0137486278538765,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-05-31,0.775669991970062,0.814732015132904,0.748326003551483,0.75,433507200,0.633356392383575,-0.0406852039429234,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-06-01,0.729911029338837,0.799664974212646,0.71763402223587,0.79575902223587,903840000,0.671998560428619,0.0610120296478271,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-06-02,0.837054014205933,0.890625,0.794642984867096,0.826451003551483,792848000,0.697917342185974,0.0385694418259646,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-06-05,0.833146989345551,0.850445985794067,0.800781011581421,0.815289974212646,323668800,0.688492357730865,-0.0135047683297312,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-06-06,0.821150004863739,0.863838970661163,0.806361973285675,0.82924097776413,525481600,0.700273454189301,0.0171117074816922,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-06-07,0.835937976837158,0.866070985794067,0.818080008029938,0.862164974212646,337019200,0.728076696395874,0.0397037740914461,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-06-08,0.871652007102966,0.879463970661163,0.831472992897034,0.846539974212646,238526400,0.71488231420517,-0.0181229816419638,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-06-09,0.863838970661163,0.874441981315613,0.84263402223587,0.854911029338837,252358400,0.721951127052307,0.00988855267463995,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-06-12,0.86049097776413,0.861048996448517,0.81138402223587,0.814173996448517,290337600,0.687549531459808,-0.0476506109902742,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-06-13,0.814173996448517,0.845423996448517,0.787388026714325,0.84375,351456000,0.712526023387909,0.0363263917547056,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-06-14,0.845423996448517,0.859375,0.804687976837158,0.807478010654449,277446400,0.681895077228546,-0.0429890244095413,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-06-15,0.814732015132904,0.833705008029938,0.794642984867096,0.824777007102966,248572800,0.696503818035126,0.0214234892099368,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-06-16,0.834820985794067,0.837054014205933,0.795201003551483,0.814173996448517,303564800,0.687549531459808,-0.0128556089259722,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-06-19,0.808593988418579,0.87388402223587,0.801896989345551,0.862722992897034,394004800,0.728548228740692,0.0596297556299894,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-06-20,0.879463970661163,0.928013026714325,0.878347992897034,0.904017984867096,501390400,0.76342099905014,0.0478658761967075,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-06-21,0.901786029338837,1.01674103736877,0.898437976837158,0.993304014205933,4.9e+08,0.838820517063141,0.0987657666478428,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-06-22,0.995536029338837,1.02901804447174,0.956472992897034,0.959820985794067,467712000,0.810545027256012,-0.0337087416672047,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-06-23,0.960379004478455,0.975445985794067,0.90736597776413,0.92299097776413,204965600,0.77944278717041,-0.0383717469976633,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-06-26,0.9375,0.977679014205933,0.930804014205933,0.966517984867096,185354400,0.81620067358017,0.0471586485150775,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-06-27,0.960379004478455,0.991070985794067,0.921875,0.924107015132904,203470400,0.780385494232178,-0.0438801661202649,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-06-28,0.95200902223587,0.988838970661163,0.919642984867096,0.972097992897034,286428800,0.820912718772888,0.0519322729708178,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-06-29,0.947544991970062,0.963169991970062,0.911830008029938,0.915179014205933,203660800,0.772845983505249,-0.0585527170172133,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-06-30,0.943080008029938,0.981027007102966,0.92299097776413,0.935267984867096,323097600,0.789810717105865,0.021950864638864,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-07-03,0.930804014205933,0.96986597776413,0.930804014205933,0.95200902223587,70828800,0.803948104381561,0.017899722474894,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-07-05,0.950892984867096,0.98549097776413,0.90625,0.921875,265216000,0.778500616550446,-0.031653084720876,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-07-06,0.9375,0.945312976837158,0.886161029338837,0.925222992897034,309545600,0.781328082084656,0.00363172110864673,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-07-07,0.939173996448517,0.978794991970062,0.930804014205933,0.972097992897034,263603200,0.820912718772888,0.050663462062509,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-07-10,0.965960025787354,1.04017901420593,0.959820985794067,1.02008903026581,397796000,0.861439883708954,0.0493685181117927,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-07-11,1.01785695552826,1.05803596973419,0.989955008029938,1.01674103736877,357896000,0.858612775802612,-0.00328205950431726,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-07-12,1.03794598579407,1.05245494842529,1.00669598579407,1.05133903026581,225433600,0.887829780578613,0.0340283234623537,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-07-13,1.04464304447174,1.08258903026581,0.977679014205933,1.00892901420593,445659200,0.852015435695648,-0.040339048431554,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-07-14,1.02008903026581,1.05357098579407,1.015625,1.03013396263123,190276800,0.869922697544098,0.0210172847908257,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-07-17,1.04017901420593,1.05022299289703,1.02008903026581,1.04129505157471,260002400,0.87934798002243,0.0108345995262336,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-07-18,1.04464304447174,1.05133903026581,1.015625,1.02232098579407,318404800,0.863324642181396,-0.0182216037154368,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-07-19,0.98549097776413,1.01450896263123,0.924107015132904,0.940847992897034,457872800,0.794523000717163,-0.0796941411055464,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-07-20,0.982142984867096,1.01897299289703,0.966517984867096,0.984375,465572800,0.831280469894409,0.0462635913894434,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-07-21,0.97070300579071,0.993304014205933,0.945312976837158,0.956472992897034,196235200,0.807717800140381,-0.0283448961046007,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-07-24,0.93861597776413,0.944195985794067,0.848213970661163,0.869419991970062,412171200,0.734203696250916,-0.0910145937976765,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-07-25,0.898437976837158,0.904017984867096,0.87611597776413,0.893972992897034,211607200,0.754938066005707,0.0282406675182791,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
2000-07-26,0.890066981315613,0.915179014205933,0.879463970661163,0.893972992897034,210470400,0.754938066005707,0,2000,NA,NA,NA,0.0550118568570837,0.87328615442236,0.369143273301907
